Id,Time[ns],0:UART: RX/TX
44997,11659520000.00,i
44998,11659531100.00,n
44999,11659542200.00,i
45000,11659553200.00,t
45001,11659564400.00,i
45002,11659575400.00,a
45003,11659586500.00,l
45004,11659597600.00,i
45005,11659608700.00,z
45006,11659619800.00,e
45007,11659630800.00,d
45008,11659641900.00,[0D]
45009,11659653000.00,[0A]
45010,11670402200.00,[
45011,11670413200.00,[20]
45012,11670424400.00,[20]
45013,11670435400.00,[20]
45014,11670446500.00,[20]
45015,11670457600.00,6
45016,11670468700.00,.
45017,11670479800.00,6
45018,11670491000.00,0
45019,11670502000.00,3
45020,11670513100.00,9
45021,11670524100.00,8
45022,11670535200.00,7
45023,11670546300.00,]
45024,11670557400.00,[20]
45025,11670568500.00,B
45026,11670579700.00,l
45027,11670590800.00,u
45028,11670601900.00,e
45029,11670613000.00,t
45030,11670624100.00,o
45031,11670635200.00,o
45032,11670646300.00,t
45033,11670657400.00,h
45034,11670668500.00,:
45035,11670679600.00,[20]
45036,11670690700.00,H
45037,11670701800.00,C
45038,11670712800.00,I
45039,11670724000.00,[20]
45040,11670735000.00,U
45041,11670746100.00,A
45042,11670757300.00,R
45043,11670768400.00,T
45044,11670779500.00,[20]
45045,11670790600.00,d
45046,11670801700.00,r
45047,11670812900.00,i
45048,11670823900.00,v
45049,11670835000.00,e
45050,11670846200.00,r
45051,11670857200.00,[20]
45052,11670868400.00,v
45053,11670879500.00,e
45054,11670890600.00,r
45055,11670901800.00,[20]
45056,11670912800.00,2
45057,11670923900.00,.
45058,11670935100.00,3
45059,11670946200.00,[0D]
45060,11670957300.00,[0A]
45061,11670985400.00,[
45062,11670996600.00,[20]
45063,11671007600.00,[20]
45064,11671018700.00,[20]
45065,11671029900.00,[20]
45066,11671041000.00,6
45067,11671052100.00,.
45068,11671063200.00,6
45069,11671074300.00,0
45070,11671085400.00,4
45071,11671096500.00,5
45072,11671107600.00,7
45073,11671118700.00,5
45074,11671129700.00,]
45075,11671140800.00,[20]
45076,11671151900.00,B
45077,11671163000.00,l
45078,11671174000.00,u
45079,11671185200.00,e
45080,11671196200.00,t
45081,11671207300.00,o
45082,11671218400.00,o
45083,11671229400.00,t
45084,11671240600.00,h
45085,11671251700.00,:
45086,11671262700.00,[20]
45087,11671273800.00,H
45088,11671285000.00,C
45089,11671296000.00,I
45090,11671307100.00,[20]
45091,11671318200.00,U
45092,11671329300.00,A
45093,11671340400.00,R
45094,11671351600.00,T
45095,11671362600.00,[20]
45096,11671373700.00,p
45097,11671384700.00,r
45098,11671395800.00,o
45099,11671406900.00,t
45100,11671418000.00,o
45101,11671429100.00,c
45102,11671440200.00,o
45103,11671451200.00,l
45104,11671462400.00,[20]
45105,11671473500.00,H
45106,11671484500.00,4
45107,11671495700.00,[20]
45108,11671506700.00,r
45109,11671517800.00,e
45110,11671528800.00,g
45111,11671539900.00,i
45112,11671551100.00,s
45113,11671562200.00,t
45114,11671573300.00,e
45115,11671584400.00,r
45116,11671595500.00,e
45117,11671606700.00,d
45118,11671617700.00,[0D]
45119,11671628800.00,[0A]
45120,11671851800.00,[
45121,11671862900.00,[20]
45122,11671874000.00,[20]
45123,11671885200.00,[20]
45124,11671896300.00,[20]
45125,11671907300.00,6
45126,11671918400.00,.
45127,11671929500.00,6
45128,11671940600.00,0
45129,11671951600.00,5
45130,11671962700.00,4
45131,11671973800.00,3
45132,11671984900.00,9
45133,11671996000.00,]
45134,11672007000.00,[20]
45135,11672018100.00,B
45136,11672029200.00,l
45137,11672040300.00,u
45138,11672051400.00,e
45139,11672062400.00,t
45140,11672073600.00,o
45141,11672084700.00,o
45142,11672095700.00,t
45143,11672106900.00,h
45144,11672118000.00,:
45145,11672129000.00,[20]
45146,11672140100.00,H
45147,11672151200.00,C
45148,11672162300.00,I
45149,11672173400.00,[20]
45150,11672184400.00,U
45151,11672195500.00,A
45152,11672206700.00,R
45153,11672217800.00,T
45154,11672228900.00,[20]
45155,11672240000.00,p
45156,11672251100.00,r
45157,11672262100.00,o
45158,11672273300.00,t
45159,11672284400.00,o
45160,11672295500.00,c
45161,11672306600.00,o
45162,11672317700.00,l
45163,11672328900.00,[20]
45164,11672339900.00,B
45165,11672351000.00,r
45166,11672362200.00,o
45167,11672373300.00,a
45168,11672384400.00,d
45169,11672395500.00,c
45170,11672406600.00,o
45171,11672417600.00,m
45172,11672428800.00,[20]
45173,11672439900.00,r
45174,11672450900.00,e
45175,11672462000.00,g
45176,11672473100.00,i
45177,11672484200.00,s
45178,11672495300.00,t
45179,11672506400.00,e
45180,11672517500.00,r
45181,11672528600.00,e
45182,11672539700.00,d
45183,11672550800.00,[0D]
45184,11672561900.00,[0A]
45185,11683313000.00,[
45186,11683333900.00,[1B]
45187,11683344800.00,[
45188,11683355700.00,0
45189,11683366600.00,;
45190,11683377500.00,3
45191,11683388400.00,2
45192,11683399400.00,m
45193,11683410300.00,[20]
45194,11683421200.00,[20]
45195,11683432100.00,O
45196,11683443000.00,K
45197,11683454000.00,[20]
45198,11683464900.00,[20]
45199,11683475800.00,[1B]
45200,11683486700.00,[
45201,11683497600.00,0
45202,11683508500.00,m
45203,11683519500.00,]
45204,11683530400.00,[20]
45205,11683541300.00,F
45206,11683567100.00,i
45207,11683578000.00,n
45208,11683588900.00,i
45209,11683599800.00,s
45210,11683610700.00,h
45211,11683621700.00,e
45212,11683632600.00,d
45213,11683643500.00,[20]
45214,11683654400.00,[1B]
45215,11683665300.00,[
45216,11683676200.00,0
45217,11683687200.00,;
45218,11683698100.00,1
45219,11683709000.00,;
45220,11683719900.00,3
45221,11683730800.00,9
45222,11683741800.00,m
45223,11683752700.00,L
45224,11683763600.00,o
45225,11683774500.00,a
45226,11683785400.00,d
45227,11683796300.00,[20]
45228,11683807300.00,K
45229,11683818200.00,e
45230,11683829100.00,r
45231,11683840000.00,n
45232,11683850900.00,e
45233,11683861800.00,l
45234,11683872800.00,[20]
45235,11683883700.00,M
45236,11683894600.00,o
45237,11683905500.00,d
45238,11683916400.00,u
45239,11683927400.00,l
45240,11683938300.00,e
45241,11683949200.00,s
45242,11683960100.00,[1B]
45243,11683971000.00,[
45244,11683981900.00,0
45245,11683992900.00,m
45246,11684003800.00,.
45247,11684014700.00,[0D]
45248,11684025600.00,[0A]
45249,11728990800.00,[
45250,11729009600.00,[1B]
45251,11729020500.00,[
45252,11729031500.00,0
45253,11729042400.00,;
45254,11729053300.00,3
45255,11729064200.00,2
45256,11729075100.00,m
45257,11729086000.00,[20]
45258,11729097000.00,[20]
45259,11729107900.00,O
45260,11729118800.00,K
45261,11729129700.00,[20]
45262,11729140600.00,[20]
45263,11729151500.00,[1B]
45264,11729162500.00,[
45265,11729173400.00,0
45266,11729184300.00,m
45267,11729195200.00,]
45268,11729206100.00,[20]
45269,11729217100.00,F
45270,11729228000.00,o
45271,11729238900.00,u
45272,11729249800.00,n
45273,11729260700.00,d
45274,11729271600.00,[20]
45275,11729282600.00,d
45276,11729293500.00,e
45277,11729304400.00,v
45278,11729315300.00,i
45279,11729326200.00,c
45280,11729337100.00,e
45281,11729348100.00,[20]
45282,11729359000.00,[1B]
45283,11729369900.00,[
45284,11729380800.00,0
45285,11729391700.00,;
45286,11729402700.00,1
45287,11729413600.00,;
45288,11729424500.00,3
45289,11729435400.00,9
45290,11729446300.00,m
45291,11729457200.00,/
45292,11729468200.00,s
45293,11729479100.00,y
45294,11729490000.00,s
45295,11729500900.00,/
45296,11729511800.00,s
45297,11729522700.00,u
45298,11729533700.00,b
45299,11729544600.00,s
45300,11729555500.00,y
45301,11729566400.00,s
45302,11729577300.00,t
45303,11729588300.00,e
45304,11729599200.00,m
45305,11729610100.00,/
45306,11729621000.00,n
45307,11729631900.00,e
45308,11729642800.00,t
45309,11729653800.00,/
45310,11729664700.00,d
45311,11729675600.00,e
45312,11729686500.00,v
45313,11729697400.00,i
45314,11729708400.00,c
45315,11729719300.00,e
45316,11729730200.00,s
45317,11729741100.00,/
45318,11729752000.00,e
45319,11729762900.00,t
45320,11729773900.00,h
45321,11729784800.00,0
45322,11729795700.00,[1B]
45323,11729806600.00,[
45324,11729817500.00,0
45325,11729828400.00,m
45326,11729839400.00,.
45327,11729850300.00,[0D]
45328,11729861200.00,[0A]
45329,11755604400.00,[
45330,11755626100.00,[1B]
45331,11755637100.00,[
45332,11755648000.00,0
45333,11755658900.00,;
45334,11755669800.00,3
45335,11755680700.00,2
45336,11755691700.00,m
45337,11755702600.00,[20]
45338,11755713500.00,[20]
45339,11755724400.00,O
45340,11755735300.00,K
45341,11755746200.00,[20]
45342,11755757200.00,[20]
45343,11755768100.00,[1B]
45344,11755779000.00,[
45345,11755789900.00,0
45346,11755800800.00,m
45347,11755811700.00,]
45348,11755822700.00,[20]
45349,11755833600.00,F
45350,11755844500.00,i
45351,11755855400.00,n
45352,11755866300.00,i
45353,11755877300.00,s
45354,11755888200.00,h
45355,11755899100.00,e
45356,11755910000.00,d
45357,11755920900.00,[20]
45358,11755931800.00,[1B]
45359,11755942800.00,[
45360,11755953700.00,0
45361,11755964600.00,;
45362,11755975500.00,1
45363,11755986400.00,;
45364,11755997300.00,3
45365,11756008300.00,9
45366,11756019200.00,m
45367,11756030100.00,M
45368,11756041000.00,o
45369,11756051900.00,n
45370,11756062900.00,i
45371,11756073800.00,t
45372,11756084700.00,o
45373,11756095600.00,r
45374,11756106500.00,i
45375,11756117400.00,n
45376,11756128400.00,g
45377,11756139300.00,[20]
45378,11756150200.00,o
45379,11756161100.00,f
45380,11756172000.00,[20]
45381,11756182900.00,L
45382,11756193900.00,V
45383,11756204800.00,M
45384,11756215700.00,[E2]
45385,11756226600.00,[80]
45386,11756237500.00,[A6]
45387,11756248500.00,[20]
45388,11756259400.00,d
45389,11756270300.00,m
45390,11756281200.00,e
45391,11756292100.00,v
45392,11756303000.00,e
45393,11756314000.00,n
45394,11756324900.00,t
45395,11756335800.00,d
45396,11756346700.00,[20]
45397,11756357600.00,o
45398,11756368500.00,r
45399,11756379500.00,[20]
45400,11756390400.00,p
45401,11756401300.00,r
45402,11756412200.00,o
45403,11756423100.00,g
45404,11756434100.00,r
45405,11756445000.00,e
45406,11756455900.00,s
45407,11756466800.00,s
45408,11756477700.00,[20]
45409,11756488600.00,p
45410,11756499600.00,o
45411,11756510500.00,l
45412,11756521400.00,l
45413,11756532300.00,i
45414,11756543200.00,n
45415,11756554100.00,g
45416,11756565100.00,[1B]
45417,11756576000.00,[
45418,11756586900.00,0
45419,11756597800.00,m
45420,11756608700.00,.
45421,11756619700.00,[0D]
45422,11756630600.00,[0A]
45423,11777366300.00,[
45424,11777387500.00,[1B]
45425,11777398400.00,[
45426,11777409300.00,0
45427,11777420200.00,;
45428,11777431100.00,3
45429,11777442100.00,2
45430,11777453000.00,m
45431,11777463900.00,[20]
45432,11777474800.00,[20]
45433,11777485700.00,O
45434,11777496600.00,K
45435,11777507600.00,[20]
45436,11777518500.00,[20]
45437,11777529400.00,[1B]
45438,11777540300.00,[
45439,11777551200.00,0
45440,11777562200.00,m
45441,11777573100.00,]
45442,11777584000.00,[20]
45443,11777594900.00,R
45444,11777605800.00,e
45445,11777616700.00,a
45446,11777627700.00,c
45447,11777638600.00,h
45448,11777649500.00,e
45449,11777660400.00,d
45450,11777671300.00,[20]
45451,11777682300.00,t
45452,11777693200.00,a
45453,11777704100.00,r
45454,11777715000.00,g
45455,11777725900.00,e
45456,11777736800.00,t
45457,11777747800.00,[20]
45458,11777758700.00,[1B]
45459,11777769600.00,[
45460,11777780500.00,0
45461,11777791400.00,;
45462,11777802300.00,1
45463,11777813300.00,;
45464,11777824200.00,3
45465,11777835100.00,9
45466,11777846000.00,m
45467,11777856900.00,L
45468,11777867900.00,o
45469,11777878800.00,c
45470,11777889700.00,a
45471,11777900600.00,l
45472,11777911500.00,[20]
45473,11777922400.00,F
45474,11777933400.00,i
45475,11777944300.00,l
45476,11777955200.00,e
45477,11777966100.00,[20]
45478,11777977000.00,S
45479,11777987900.00,y
45480,11777998900.00,s
45481,11778009800.00,t
45482,11778020700.00,e
45483,11778031600.00,m
45484,11778042500.00,s
45485,11778053500.00,[20]
45486,11778064400.00,(
45487,11778075300.00,P
45488,11778086200.00,r
45489,11778097100.00,e
45490,11778108000.00,)
45491,11778119000.00,[1B]
45492,11778129900.00,[
45493,11778140800.00,0
45494,11778151700.00,m
45495,11778162600.00,.
45496,11778173600.00,[0D]
45497,11778184500.00,[0A]
45498,11778536700.00,[
45499,11778555300.00,[1B]
45500,11778566200.00,[
45501,11778577200.00,0
45502,11778588100.00,;
45503,11778599000.00,3
45504,11778609900.00,2
45505,11778620800.00,m
45506,11778631800.00,[20]
45507,11778642700.00,[20]
45508,11778653600.00,O
45509,11778664500.00,K
45510,11778675400.00,[20]
45511,11778686300.00,[20]
45512,11778697300.00,[1B]
45513,11778708200.00,[
45514,11778719100.00,0
45515,11778730000.00,m
45516,11778740900.00,]
45517,11778751800.00,[20]
45518,11778762800.00,R
45519,11778773700.00,e
45520,11778784600.00,a
45521,11778795500.00,c
45522,11778806400.00,h
45523,11778817400.00,e
45524,11778828300.00,d
45525,11778839200.00,[20]
45526,11778850100.00,t
45527,11778861000.00,a
45528,11778871900.00,r
45529,11778882900.00,g
45530,11778893800.00,e
45531,11778904700.00,t
45532,11778915600.00,[20]
45533,11778926500.00,[1B]
45534,11778937500.00,[
45535,11778948400.00,0
45536,11778959300.00,;
45537,11778970200.00,1
45538,11778981100.00,;
45539,11778992000.00,3
45540,11779003000.00,9
45541,11779013900.00,m
45542,11779024800.00,L
45543,11779035700.00,o
45544,11779046600.00,c
45545,11779057500.00,a
45546,11779068500.00,l
45547,11779079400.00,[20]
45548,11779090300.00,F
45549,11779101200.00,i
45550,11779112100.00,l
45551,11779123100.00,e
45552,11779134000.00,[20]
45553,11779144900.00,S
45554,11779155800.00,y
45555,11779166700.00,s
45556,11779177600.00,t
45557,11779188600.00,e
45558,11779199500.00,m
45559,11779210400.00,s
45560,11779221300.00,[1B]
45561,11779232200.00,[
45562,11779243100.00,0
45563,11779254100.00,m
45564,11779265000.00,.
45565,11779275900.00,[0D]
45566,11779286800.00,[0A]
45567,11783183900.00,[20]
45568,11783194800.00,[20]
45569,11783205700.00,[20]
45570,11783216700.00,[20]
45571,11783227600.00,[20]
45572,11783238500.00,[20]
45573,11783249400.00,[20]
45574,11783260300.00,[20]
45575,11783271200.00,[20]
45576,11783298900.00,M
45577,11783309800.00,o
45578,11783320700.00,u
45579,11783331700.00,n
45580,11783342600.00,t
45581,11783353500.00,i
45582,11783364400.00,n
45583,11783375300.00,g
45584,11783386300.00,[20]
45585,11783397200.00,[1B]
45586,11783408100.00,[
45587,11783419000.00,0
45588,11783429900.00,;
45589,11783440800.00,1
45590,11783451800.00,;
45591,11783462700.00,3
45592,11783473600.00,9
45593,11783484500.00,m
45594,11783495400.00,K
45595,11783506300.00,e
45596,11783517300.00,r
45597,11783528200.00,n
45598,11783539100.00,e
45599,11783550000.00,l
45600,11783560900.00,[20]
45601,11783571900.00,C
45602,11783582800.00,o
45603,11783593700.00,n
45604,11783604600.00,f
45605,11783615500.00,i
45606,11783626400.00,g
45607,11783637400.00,u
45608,11783648300.00,r
45609,11783659200.00,a
45610,11783670100.00,t
45611,11783681000.00,i
45612,11783691900.00,o
45613,11783702900.00,n
45614,11783713800.00,[20]
45615,11783724700.00,F
45616,11783735600.00,i
45617,11783746500.00,l
45618,11783757500.00,e
45619,11783768400.00,[20]
45620,11783779300.00,S
45621,11783790200.00,y
45622,11783801100.00,s
45623,11783812000.00,t
45624,11783823000.00,e
45625,11783833900.00,m
45626,11783844800.00,[1B]
45627,11783855700.00,[
45628,11783866600.00,0
45629,11783877600.00,m
45630,11783888500.00,.
45631,11783899400.00,.
45632,11783910300.00,.
45633,11783921200.00,[0D]
45634,11783932100.00,[0A]
45635,11787236100.00,[20]
45636,11787247000.00,[20]
45637,11787257900.00,[20]
45638,11787268800.00,[20]
45639,11787279700.00,[20]
45640,11787290700.00,[20]
45641,11787301600.00,[20]
45642,11787312500.00,[20]
45643,11787323400.00,[20]
45644,11787353900.00,S
45645,11787364800.00,t
45646,11787375700.00,a
45647,11787386600.00,r
45648,11787397500.00,t
45649,11787408400.00,i
45650,11787419400.00,n
45651,11787430300.00,g
45652,11787441200.00,[20]
45653,11787452100.00,[1B]
45654,11787463000.00,[
45655,11787474000.00,0
45656,11787484900.00,;
45657,11787495800.00,1
45658,11787506700.00,;
45659,11787517600.00,3
45660,11787528500.00,9
45661,11787539500.00,m
45662,11787550400.00,S
45663,11787561300.00,e
45664,11787572200.00,t
45665,11787583100.00,[20]
45666,11787594100.00,c
45667,11787605000.00,o
45668,11787615900.00,n
45669,11787626800.00,s
45670,11787637700.00,o
45671,11787648600.00,l
45672,11787659600.00,e
45673,11787670500.00,[20]
45674,11787681400.00,f
45675,11787692300.00,o
45676,11787703200.00,n
45677,11787714100.00,t
45678,11787725100.00,[20]
45679,11787736000.00,a
45680,11787746900.00,n
45681,11787757800.00,d
45682,11787768700.00,[20]
45683,11787779700.00,k
45684,11787790600.00,e
45685,11787801500.00,y
45686,11787812400.00,m
45687,11787823300.00,a
45688,11787834200.00,p
45689,11787845200.00,[1B]
45690,11787856100.00,[
45691,11787867000.00,0
45692,11787877900.00,m
45693,11787888800.00,.
45694,11787899700.00,.
45695,11787910700.00,.
45696,11787921600.00,[0D]
45697,11787932500.00,[0A]
45698,11791297000.00,[20]
45699,11791307900.00,[20]
45700,11791318800.00,[20]
45701,11791329700.00,[20]
45702,11791340700.00,[20]
45703,11791351600.00,[20]
45704,11791362500.00,[20]
45705,11791373400.00,[20]
45706,11791384300.00,[20]
45707,11791416700.00,S
45708,11791427600.00,t
45709,11791438500.00,a
45710,11791449400.00,r
45711,11791460400.00,t
45712,11791471300.00,i
45713,11791482200.00,n
45714,11791493100.00,g
45715,11791504000.00,[20]
45716,11791514900.00,[1B]
45717,11791525900.00,[
45718,11791536800.00,0
45719,11791547700.00,;
45720,11791558600.00,1
45721,11791569500.00,;
45722,11791580400.00,3
45723,11791591400.00,9
45724,11791602300.00,m
45725,11791613200.00,P
45726,11791624100.00,r
45727,11791635000.00,e
45728,11791646000.00,p
45729,11791656900.00,r
45730,11791667800.00,o
45731,11791678700.00,c
45732,11791689600.00,e
45733,11791700500.00,s
45734,11791711500.00,s
45735,11791722400.00,[20]
45736,11791733300.00,N
45737,11791744200.00,F
45738,11791755100.00,S
45739,11791766000.00,[20]
45740,11791777000.00,c
45741,11791787900.00,o
45742,11791798800.00,n
45743,11791809700.00,f
45744,11791820600.00,i
45745,11791831600.00,g
45746,11791842500.00,u
45747,11791853400.00,r
45748,11791864300.00,a
45749,11791875200.00,t
45750,11791886100.00,i
45751,11791897100.00,o
45752,11791908000.00,n
45753,11791918900.00,[1B]
45754,11791929800.00,[
45755,11791940700.00,0
45756,11791951600.00,m
45757,11791962600.00,.
45758,11791973500.00,.
45759,11791984400.00,.
45760,11791995300.00,[0D]
45761,11792006200.00,[0A]
45762,11798791800.00,[20]
45763,11798802800.00,[20]
45764,11798813700.00,[20]
45765,11798824600.00,[20]
45766,11798835500.00,[20]
45767,11798846400.00,[20]
45768,11798857300.00,[20]
45769,11798868300.00,[20]
45770,11798879200.00,[20]
45771,11798906000.00,S
45772,11798916900.00,t
45773,11798927800.00,a
45774,11798938700.00,r
45775,11798949600.00,t
45776,11798960600.00,i
45777,11798971500.00,n
45778,11798982400.00,g
45779,11798993300.00,[20]
45780,11799004200.00,[1B]
45781,11799015100.00,[
45782,11799026100.00,0
45783,11799037000.00,;
45784,11799047900.00,1
45785,11799058800.00,;
45786,11799069700.00,3
45787,11799080600.00,9
45788,11799091600.00,m
45789,11799102500.00,A
45790,11799113400.00,p
45791,11799124300.00,p
45792,11799135200.00,l
45793,11799146200.00,y
45794,11799157100.00,[20]
45795,11799168000.00,K
45796,11799178900.00,e
45797,11799189800.00,r
45798,11799200700.00,n
45799,11799211700.00,e
45800,11799222600.00,l
45801,11799233500.00,[20]
45802,11799244400.00,V
45803,11799255300.00,a
45804,11799266200.00,r
45805,11799277200.00,i
45806,11799288100.00,a
45807,11799299000.00,b
45808,11799309900.00,l
45809,11799320800.00,e
45810,11799331800.00,s
45811,11799342700.00,[1B]
45812,11799353600.00,[
45813,11799364500.00,0
45814,11799375400.00,m
45815,11799386300.00,.
45816,11799397300.00,.
45817,11799408200.00,.
45818,11799419100.00,[0D]
45819,11799430000.00,[0A]
45820,11802925300.00,[20]
45821,11802936200.00,[20]
45822,11802947200.00,[20]
45823,11802958100.00,[20]
45824,11802969000.00,[20]
45825,11802979900.00,[20]
45826,11802990800.00,[20]
45827,11803001700.00,[20]
45828,11803012700.00,[20]
45829,11803043000.00,S
45830,11803053900.00,t
45831,11803064800.00,a
45832,11803075700.00,r
45833,11803086600.00,t
45834,11803097600.00,i
45835,11803108500.00,n
45836,11803119400.00,g
45837,11803130300.00,[20]
45838,11803141200.00,[1B]
45839,11803152100.00,[
45840,11803163100.00,0
45841,11803174000.00,;
45842,11803184900.00,1
45843,11803195800.00,;
45844,11803206700.00,3
45845,11803217600.00,9
45846,11803228600.00,m
45847,11803239500.00,C
45848,11803250400.00,r
45849,11803261300.00,e
45850,11803272200.00,a
45851,11803283200.00,t
45852,11803294100.00,e
45853,11803305000.00,[20]
45854,11803315900.00,V
45855,11803326800.00,o
45856,11803337700.00,l
45857,11803348700.00,a
45858,11803359600.00,t
45859,11803370500.00,i
45860,11803381400.00,l
45861,11803392300.00,e
45862,11803403300.00,[20]
45863,11803414200.00,F
45864,11803425100.00,i
45865,11803436000.00,l
45866,11803446900.00,e
45867,11803457800.00,s
45868,11803468800.00,[20]
45869,11803479700.00,a
45870,11803490600.00,n
45871,11803501500.00,d
45872,11803512400.00,[20]
45873,11803523300.00,D
45874,11803534300.00,i
45875,11803545200.00,r
45876,11803556100.00,e
45877,11803567000.00,c
45878,11803577900.00,t
45879,11803588900.00,o
45880,11803599800.00,r
45881,11803610700.00,i
45882,11803621600.00,e
45883,11803632500.00,s
45884,11803643400.00,[1B]
45885,11803654400.00,[
45886,11803665300.00,0
45887,11803676200.00,m
45888,11803687100.00,.
45889,11803698000.00,.
45890,11803708900.00,.
45891,11803719900.00,[0D]
45892,11803730800.00,[0A]
45893,11807925900.00,[
45894,11807944800.00,[1B]
45895,11807955700.00,[
45896,11807966700.00,0
45897,11807977600.00,;
45898,11807988500.00,3
45899,11807999400.00,2
45900,11808010300.00,m
45901,11808021200.00,[20]
45902,11808032200.00,[20]
45903,11808043100.00,O
45904,11808054000.00,K
45905,11808064900.00,[20]
45906,11808075800.00,[20]
45907,11808086800.00,[1B]
45908,11808097700.00,[
45909,11808108600.00,0
45910,11808119500.00,m
45911,11808130400.00,]
45912,11808141300.00,[20]
45913,11808152300.00,M
45914,11808163200.00,o
45915,11808174100.00,u
45916,11808185000.00,n
45917,11808195900.00,t
45918,11808206800.00,e
45919,11808217800.00,d
45920,11808228700.00,[20]
45921,11808239600.00,[1B]
45922,11808250500.00,[
45923,11808261400.00,0
45924,11808272400.00,;
45925,11808283300.00,1
45926,11808294200.00,;
45927,11808305100.00,3
45928,11808316000.00,9
45929,11808326900.00,m
45930,11808337900.00,K
45931,11808348800.00,e
45932,11808359700.00,r
45933,11808370600.00,n
45934,11808381500.00,e
45935,11808392400.00,l
45936,11808403400.00,[20]
45937,11808414300.00,C
45938,11808425200.00,o
45939,11808436100.00,n
45940,11808447000.00,f
45941,11808458000.00,i
45942,11808468900.00,g
45943,11808479800.00,u
45944,11808490700.00,r
45945,11808501600.00,a
45946,11808512500.00,t
45947,11808523500.00,i
45948,11808534400.00,o
45949,11808545300.00,n
45950,11808556200.00,[20]
45951,11808567100.00,F
45952,11808578100.00,i
45953,11808589000.00,l
45954,11808599900.00,e
45955,11808610800.00,[20]
45956,11808621700.00,S
45957,11808632600.00,y
45958,11808643600.00,s
45959,11808654500.00,t
45960,11808665400.00,e
45961,11808676300.00,m
45962,11808687200.00,[1B]
45963,11808698100.00,[
45964,11808709100.00,0
45965,11808720000.00,m
45966,11808730900.00,.
45967,11808741800.00,[0D]
45968,11808752700.00,[0A]
45969,11810784300.00,[
45970,11810804500.00,[1B]
45971,11810815400.00,[
45972,11810826400.00,0
45973,11810837300.00,;
45974,11810848200.00,3
45975,11810859100.00,2
45976,11810870000.00,m
45977,11810880900.00,[20]
45978,11810891900.00,[20]
45979,11810902800.00,O
45980,11810913700.00,K
45981,11810924600.00,[20]
45982,11810935500.00,[20]
45983,11810946500.00,[1B]
45984,11810957400.00,[
45985,11810968300.00,0
45986,11810979200.00,m
45987,11810990100.00,]
45988,11811001000.00,[20]
45989,11811012000.00,F
45990,11811022900.00,i
45991,11811033800.00,n
45992,11811044700.00,i
45993,11811055600.00,s
45994,11811066500.00,h
45995,11811077500.00,e
45996,11811088400.00,d
45997,11811099300.00,[20]
45998,11811110200.00,[1B]
45999,11811121100.00,[
46000,11811132100.00,0
46001,11811143000.00,;
46002,11811153900.00,1
46003,11811164800.00,;
46004,11811175700.00,3
46005,11811186600.00,9
46006,11811197600.00,m
46007,11811208500.00,S
46008,11811219400.00,e
46009,11811230300.00,t
46010,11811241200.00,[20]
46011,11811252100.00,c
46012,11811263100.00,o
46013,11811274000.00,n
46014,11811284900.00,s
46015,11811295800.00,o
46016,11811306700.00,l
46017,11811317700.00,e
46018,11811328600.00,[20]
46019,11811339500.00,f
46020,11811350400.00,o
46021,11811361300.00,n
46022,11811372200.00,t
46023,11811383200.00,[20]
46024,11811394100.00,a
46025,11811405000.00,n
46026,11811415900.00,d
46027,11811426800.00,[20]
46028,11811437700.00,k
46029,11811448700.00,e
46030,11811459600.00,y
46031,11811470500.00,m
46032,11811481400.00,a
46033,11811492300.00,p
46034,11811503300.00,[1B]
46035,11811514200.00,[
46036,11811525100.00,0
46037,11811536000.00,m
46038,11811546900.00,.
46039,11811557800.00,[0D]
46040,11811568800.00,[0A]
46041,11813976300.00,[
46042,11813997100.00,[1B]
46043,11814008000.00,[
46044,11814018900.00,0
46045,11814029900.00,;
46046,11814040800.00,3
46047,11814051700.00,2
46048,11814062600.00,m
46049,11814073500.00,[20]
46050,11814084400.00,[20]
46051,11814095400.00,O
46052,11814106300.00,K
46053,11814117200.00,[20]
46054,11814128100.00,[20]
46055,11814139000.00,[1B]
46056,11814150000.00,[
46057,11814160900.00,0
46058,11814171800.00,m
46059,11814182700.00,]
46060,11814193600.00,[20]
46061,11814204500.00,F
46062,11814215500.00,i
46063,11814226400.00,n
46064,11814237300.00,i
46065,11814248200.00,s
46066,11814259100.00,h
46067,11814270100.00,e
46068,11814281000.00,d
46069,11814291900.00,[20]
46070,11814302800.00,[1B]
46071,11814313700.00,[
46072,11814324600.00,0
46073,11814335600.00,;
46074,11814346500.00,1
46075,11814357400.00,;
46076,11814368300.00,3
46077,11814379200.00,9
46078,11814390100.00,m
46079,11814401100.00,P
46080,11814412000.00,r
46081,11814422900.00,e
46082,11814433800.00,p
46083,11814444700.00,r
46084,11814455700.00,o
46085,11814466600.00,c
46086,11814477500.00,e
46087,11814488400.00,s
46088,11814499300.00,s
46089,11814510200.00,[20]
46090,11814521200.00,N
46091,11814532100.00,F
46092,11814543000.00,S
46093,11814553900.00,[20]
46094,11814564800.00,c
46095,11814575700.00,o
46096,11814586700.00,n
46097,11814597600.00,f
46098,11814608500.00,i
46099,11814619400.00,g
46100,11814630300.00,u
46101,11814641300.00,r
46102,11814652200.00,a
46103,11814663100.00,t
46104,11814674000.00,i
46105,11814684900.00,o
46106,11814695800.00,n
46107,11814706800.00,[1B]
46108,11814717700.00,[
46109,11814728600.00,0
46110,11814739500.00,m
46111,11814750400.00,.
46112,11814761300.00,[0D]
46113,11814772300.00,[0A]
