Id,Time[ns],0:UART: RX/TX
36523,9798740900.00,E
36524,9798752000.00,[87]
36525,9798763200.00,'
36526,9798774300.00,!
36527,9798785300.00,[1B]
36528,9798796500.00,!
36529,9798807500.00,[17]
36530,9798818600.00,A
36531,9798829800.00,-
36532,9798840800.00,[1D]
36533,9798851900.00,[1B]
36534,9798863100.00,A
36535,9798874100.00,[03]
36536,9798885200.00,[1B]
36537,9798896300.00,!
36538,9798907400.00,;
36539,9798918500.00,5
36540,9798929600.00,[8B]
36541,9798940700.00,[83]
36542,9798951800.00,[07]
36543,9798962900.00,[1D]
36544,9798974100.00,#
36545,9798985100.00,5
36546,9798996200.00,'
36547,9799007200.00,[87]
36548,9799018300.00,[17]
36549,9799029500.00,[0D]
36550,9799040600.00,[07]
36551,9799051700.00,5
36552,9799062800.00,[83]
36553,9799073800.00,-
36554,9799084900.00,[19]
36555,9799096000.00,[83]
36556,9799107000.00,c
36557,9799118100.00,7
36558,9799129200.00,e
36559,9799140300.00,m
36560,9799151500.00,A
36561,9799162600.00,S
36562,9799173600.00,M
36563,9799184800.00,G
36564,9799195800.00,u
36565,9799206900.00,[E5]
36566,9799221400.00,[0D]
36567,9808928000.00,R
36568,9808940400.00,[B0]
36569,9808951700.00,[90]
36570,9808963300.00,[D8]
36571,9808981000.00,[9B]
36572,9808992000.00,[A3]
36573,9809003100.00,[9B]
36574,9809014200.00,[91]
36575,9809025300.00,[87]
36576,9809036400.00,[87]
36577,9809047500.00,[91]
36578,9809058600.00,[9B]
36579,9809069700.00,E
36580,9809080800.00,[87]
36581,9809091900.00,[19]
36582,9809103100.00,[0D]
36583,9809114100.00,[19]
36584,9809125200.00,[13]
36585,9809136400.00,5
36586,9809147500.00,%
36587,9809158500.00,7
36588,9809169700.00,[A5]
36589,9809180700.00,+
36590,9809191800.00,!
36591,9809202800.00,[15]
36592,9809213900.00,[1B]
36593,9809225000.00,#
36594,9809236100.00,[0D]
36595,9809247200.00,'
36596,9809258300.00,3
36597,9809269300.00,I
36598,9809280500.00,[8D]
36599,9809291600.00,[9D]
36600,9809302700.00,[87]
36601,9809313800.00,[8D]
36602,9809324900.00,E
36603,9809336000.00,[8B]
36604,9809347100.00,[87]
36605,9809358200.00,[
36606,9809369400.00,5
36607,9809380500.00,9
36608,9809391600.00,5
36609,9809402700.00,-
36610,9809413800.00,[13]
36611,9809424800.00,5
36612,9809435900.00,7
36613,9809447000.00,[87]
36614,9809458000.00,9
36615,9809469100.00,'
36616,9809480200.00,-
36617,9809491300.00,5
36618,9809502400.00,#
36619,9809513500.00,[17]
36620,9809524600.00,[87]
36621,9809535700.00,[1B]
36622,9809546700.00,5
36623,9809557800.00,[1D]
36624,9809568900.00,[15]
36625,9809580000.00,5
36626,9809591000.00,[19]
36627,9809602100.00,[17]
36628,9809613100.00,[87]
36629,9809624200.00,[13]
36630,9809635300.00,!
36631,9809646400.00,[87]
36632,9809657500.00,3
36633,9809668600.00,'
36634,9809679700.00,[15]
36635,9809690800.00,[19]
36636,9809701800.00,'
36637,9809713000.00,[87]
36638,9809724000.00,[1B]
36639,9809735100.00,[15]
36640,9809746300.00,#
36641,9809757400.00,[17]
36642,9809768500.00,-
36643,9809779600.00,%
36644,9809790600.00,5
36645,9809801700.00,[87]
36646,9809812800.00,+
36647,9809824000.00,!
36648,9809835000.00,[15]
36649,9809846100.00,[1B]
36650,9809857100.00,#
36651,9809868200.00,[0D]
36652,9809879200.00,'
36653,9809890400.00,[A3]
36654,9809901500.00,[E5]
36655,9809916000.00,[0D]
36656,9817353500.00,R
36657,9817366300.00,[98]
36658,9817377300.00,[98]
36659,9817388700.00,[D8]
36660,9817399200.00,[B0]
36661,9817410000.00,[B3]
36662,9817421000.00,[B4]
36663,9817432200.00,[B3]
36664,9817446500.00,[D6]
36665,9817461900.00,[99]
36666,9817473000.00,[87]
36667,9817484100.00,[87]
36668,9817495200.00,E
36669,9817506200.00,[87]
36670,9817517300.00,[19]
36671,9817528400.00,[0D]
36672,9817539500.00,[19]
36673,9817550600.00,[17]
36674,9817561700.00,5
36675,9817572800.00,%
36676,9817583900.00,7
36677,9817595000.00,[A5]
36678,9817606000.00,+
36679,9817617100.00,!
36680,9817628200.00,[15]
36681,9817639300.00,[1B]
36682,9817650400.00,#
36683,9817661500.00,[1D]
36684,9817672600.00,'
36685,9817683800.00,7
36686,9817694900.00,I
36687,9817705900.00,[9D]
36688,9817717000.00,[9D]
36689,9817728100.00,[83]
36690,9817739200.00,[8D]
36691,9817750200.00,E
36692,9817761300.00,[8B]
36693,9817772400.00,[87]
36694,9817783300.00,s
36695,9817794600.00,-
36696,9817805700.00,'
36697,9817816700.00,5
36698,9817827800.00,[87]
36699,9817838900.00,[A1]
36700,9817850000.00,[13]
36701,9817861000.00,[0D]
36702,9817872200.00,[1B]
36703,9817883300.00,[A1]
36704,9817894300.00,'
36705,9817905400.00,!
36706,9817916500.00,1
36707,9817927600.00,[A1]
36708,9817938700.00,+
36709,9817949700.00,!
36710,9817960800.00,[15]
36711,9817971900.00,[1B]
36712,9817983000.00,#
36713,9817994100.00,[1D]
36714,9818005200.00,#
36715,9818016200.00,[A1]
36716,9818027300.00,[91]
36717,9818038400.00,[95]
36718,9818049500.00,[1B]
36719,9818060700.00,[1D]
36720,9818071700.00,7
36721,9818082800.00,[97]
36722,9818093900.00,[1D]
36723,9818105000.00,[9B]
36724,9818116100.00,;
36725,9818127200.00,[87]
36726,9818138300.00,9
36727,9818149400.00,5
36728,9818160500.00,[97]
36729,9818171500.00,[95]
36730,9818182600.00,3
36731,9818193700.00,3
36732,9818204800.00,[1B]
36733,9818215900.00,9
36734,9818227000.00,3
36735,9818238100.00,[1D]
36736,9818249200.00,[97]
36737,9818260300.00,[9B]
36738,9818271400.00,[87]
36739,9818282500.00,[95]
36740,9818293500.00,9
36741,9818304600.00,[87]
36742,9818315800.00,[97]
36743,9818326800.00,5
36744,9818337900.00,[93]
36745,9818349000.00,5
36746,9818360100.00,[8D]
36747,9818371200.00,[0D]
36748,9818382300.00,[A1]
36749,9818393400.00,[19]
36750,9818404500.00,[0D]
36751,9818415600.00,[19]
36752,9818426700.00,[17]
36753,9818437800.00,5
36754,9818449000.00,%
36755,9818460000.00,[A3]
36756,9818471000.00,+
36757,9818482200.00,!
36758,9818493300.00,[15]
36759,9818504400.00,[1B]
36760,9818515500.00,#
36761,9818526500.00,[1D]
36762,9818537600.00,'
36763,9818548600.00,[83]
36764,9818559700.00,9
36765,9818570700.00,!
36766,9818581800.00,[1B]
36767,9818592900.00,[1B]
36768,9818604000.00,[15]
36769,9818615100.00,[07]
36770,9818626200.00,[17]
36771,9818637300.00,5
36772,9818648400.00,7
36773,9818659500.00,[87]
36774,9818670600.00,!
36775,9818681700.00,[1B]
36776,9818692800.00,[87]
36777,9818703700.00,[15]
36778,9818715000.00,#
36779,9818726000.00,9
36780,9818737200.00,#
36781,9818748200.00,5
36782,9818759300.00,[1D]
36783,9818770400.00,#
36784,9818781400.00,'
36785,9818792600.00,[0D]
36786,9818803700.00,[87]
36787,9818814500.00,[19]
36788,9818825800.00,'
36789,9818837000.00,[15]
36790,9818848000.00,[17]
36791,9818859100.00,[87]
36792,9818870300.00,7
36793,9818881400.00,!
36794,9818892500.00,[11]
36795,9818903600.00,#
36796,9818914700.00,[A7]
36797,9818925700.00,[87]
36798,9818936800.00,[1B]
36799,9818947900.00,5
36800,9818959000.00,#
36801,9818970100.00,[1D]
36802,9818981200.00,%
36803,9818992300.00,-
36804,9819003400.00,#
36805,9819014500.00,1
36806,9819025600.00,[87]
36807,9819036700.00,[0D]
36808,9819047700.00,#
36809,9819058800.00,3
36810,9819069900.00,[87]
36811,9819081000.00,[1B]
36812,9819092100.00,5
36813,9819103200.00,[07]
36814,9819114300.00,'
36815,9819125300.00,[0D]
36816,9819136400.00,9
36817,9819147500.00,-
36818,9819158600.00,#
36819,9819169700.00,1
36820,9819180800.00,[A3]
36821,9819191900.00,[E5]
36822,9819206500.00,[0D]
36823,9833638700.00,R
36824,9833651300.00,[B0]
36825,9833662500.00,[90]
36826,9833674000.00,[D8]
36827,9833684800.00,[98]
36828,9833695300.00,[B3]
36829,9833706300.00,[B4]
36830,9833717500.00,[B3]
36831,9833730700.00,[AC]
36832,9833743000.00,V
36833,9833754100.00,v
36834,9833769500.00,[93]
36835,9833780600.00,E
36836,9833791700.00,[87]
36837,9833802800.00,-
36838,9833813900.00,[0D]
36839,9833825000.00,[1B]
36840,9833836100.00,[87]
36841,9833847200.00,[07]
36842,9833858200.00,[1B]
36843,9833869300.00,!
36844,9833880400.00,[1B]
36845,9833891500.00,5
36846,9833902600.00,[87]
36847,9833913700.00,5
36848,9833924800.00,#
36849,9833935900.00,7
36850,9833946900.00,[87]
36851,9833958000.00,[19]
36852,9833969200.00,[15]
36853,9833980200.00,9
36854,9833991300.00,9
36855,9834002500.00,5
36856,9834013500.00,[19]
36857,9834024700.00,[19]
36858,9834035700.00,[8D]
36859,9834046800.00,[9D]
36860,9834057900.00,[8D]
36861,9834068900.00,[E5]
36862,9834083500.00,[0D]
36863,9836463600.00,R
36864,9836483200.00,r
36865,9836494100.00,R
36866,9836506900.00,X
36867,9836519200.00,,
36868,9836531200.00,[B6]
36869,9836542100.00,V
36870,9836554100.00,:
36871,9836568300.00,[83]
36872,9836579200.00,a
36873,9836590100.00,i
36874,9836601000.00,[83]
36875,9836611900.00,[83]
36876,9836622900.00,[C9]
36877,9836633600.00,I
36878,9836644700.00,[87]
36879,9836655600.00,%
36880,9836666500.00,E
36881,9836677400.00,[87]
36882,9836688300.00,s
36883,9836699300.00,-
36884,9836710200.00,#
36885,9836721100.00,-
36886,9836732100.00,[19]
36887,9836743000.00,#
36888,9836753900.00,5
36889,9836764800.00,7
36890,9836775700.00,[87]
36891,9836786600.00,[C9]
36892,9836797300.00,I
36893,9836808500.00,[83]
36894,9836819400.00,[89]
36895,9836830300.00,[8D]
36896,9836841200.00,[89]
36897,9836852100.00,[99]
36898,9836863000.00,[8D]
36899,9836874000.00,%
36900,9836884900.00,9
36901,9836895800.00,[1B]
36902,9836906700.00,5
36903,9836917600.00,[0D]
36904,9836928600.00,[13]
36905,9836939500.00,5
36906,9836950400.00,[83]
36907,9836961300.00,Y
36908,9836972200.00,[0D]
36909,9836983200.00,[19]
36910,9836994100.00,[17]
36911,9837005000.00,5
36912,9837015900.00,%
36913,9837026800.00,[83]
36914,9837037700.00,U
36915,9837048700.00,[19]
36916,9837059600.00,5
36917,9837070500.00,[1B]
36918,9837081400.00,[19]
36919,9837092300.00,[C9]
36920,9837103200.00,I
36921,9837114200.00,[83]
36922,9837125100.00,%
36923,9837136000.00,[A3]
36924,9837146900.00,[E5]
36925,9837161100.00,[0D]
36926,9844432300.00,[D8]
36927,9844442800.00,[98]
36928,9844453200.00,[B0]
36929,9844464400.00,[B0]
36930,9844475400.00,[90]
36931,9844486800.00,[D8]
36932,9844504400.00,[83]
36933,9844515200.00,[87]
36934,9844526100.00,[00]
36935,9844541700.00,V
36936,9844554100.00,[A2]
36937,9844567300.00,d
36938,9844578700.00,t
36939,9844589700.00,[D4]
36940,9844601700.00,[1A]
36941,9844612600.00,[8A]
36942,9844623500.00,[1A]
36943,9844637700.00,[C9]
36944,9844648400.00,I
36945,9844659500.00,[83]
36946,9844670400.00,[89]
36947,9844681300.00,[8D]
36948,9844692300.00,[89]
36949,9844703200.00,[99]
36950,9844714100.00,[8D]
36951,9844725000.00,%
36952,9844735900.00,9
36953,9844746800.00,[1B]
36954,9844757800.00,5
36955,9844768700.00,[0D]
36956,9844779600.00,[17]
36957,9844790500.00,5
36958,9844801400.00,[87]
36959,9844812300.00,Y
36960,9844823300.00,[13]
36961,9844834200.00,[0D]
36962,9844845100.00,[17]
36963,9844856000.00,-
36964,9844867000.00,[19]
36965,9844877900.00,[83]
36966,9844888600.00,w
36967,9844899700.00,5
36968,9844910600.00,[13]
36969,9844921600.00,-
36970,9844932500.00,9
36971,9844943400.00,5
36972,9844954300.00,[83]
36973,9844965100.00,c
36974,9844976100.00,!
36975,9844987000.00,7
36976,9844998000.00,5
36977,9845008900.00,[19]
36978,9845019800.00,[83]
36979,9845030700.00,-
36980,9845041600.00,#
36981,9845052600.00,[83]
36982,9845063500.00,[A1]
36983,9845074400.00,7
36984,9845085300.00,5
36985,9845096200.00,[13]
36986,9845107100.00,[C9]
36987,9845117900.00,I
36988,9845129000.00,[83]
36989,9845139900.00,%
36990,9845150800.00,[A3]
36991,9845161700.00,[A3]
36992,9845172600.00,[A3]
36993,9845183600.00,[E5]
36994,9845197800.00,[0D]
36995,9846475900.00,R
36996,9846489200.00,[D8]
36997,9846506600.00,[87]
36998,9846517700.00,[87]
36999,9846528800.00,[9B]
37000,9846539900.00,[A3]
37001,9846551000.00,[99]
37002,9846562100.00,[87]
37003,9846573200.00,[87]
37004,9846584300.00,[97]
37005,9846595500.00,[9B]
37006,9846606500.00,[97]
37007,9846617600.00,E
37008,9846628700.00,[87]
37009,9846639700.00,#
37010,9846650900.00,[1B]
37011,9846662100.00,A
37012,9846673100.00,[13]
37013,9846684200.00,[03]
37014,9846695300.00,[15]
37015,9846706400.00,[87]
37016,9846717500.00,[0D]
37017,9846728700.00,[87]
37018,9846739700.00,[87]
37019,9846750800.00,[87]
37020,9846761900.00,[87]
37021,9846772900.00,[87]
37022,9846784000.00,[87]
37023,9846795000.00,[87]
37024,9846806100.00,[A3]
37025,9846817200.00,[13]
37026,9846828300.00,[07]
37027,9846839300.00,[15]
37028,9846850500.00,[8B]
37029,9846861500.00,[83]
37030,9846872600.00,[13]
37031,9846883700.00,[07]
37032,9846894900.00,[15]
37033,9846905900.00,A
37034,9846917000.00,[1D]
37035,9846928100.00,[19]
37036,9846939200.00,'
37037,9846950200.00,)
37038,9846961300.00,[87]
37039,9846972400.00,9
37040,9846983500.00,'
37041,9846994500.00,!
37042,9847005600.00,9
37043,9847016700.00,)
37044,9847027800.00,[83]
37045,9847038800.00,-
37046,9847049900.00,[19]
37047,9847060900.00,[83]
37048,9847072000.00,[91]
37049,9847083100.00,[95]
37050,9847094200.00,[83]
37051,9847105300.00,[87]
37052,9847116400.00,[87]
37053,9847127500.00,[87]
37054,9847138600.00,[87]
37055,9847149700.00,[87]
37056,9847160800.00,[87]
37057,9847171900.00,[E5]
37058,9847186500.00,[0D]
37059,9847424400.00,R
37060,9847436900.00,[B0]
37061,9847448100.00,[90]
37062,9847459900.00,[D8]
37063,9847470300.00,[98]
37064,9847480900.00,[B3]
37065,9847491900.00,[B4]
37066,9847506300.00,v
37067,9847521800.00,[8D]
37068,9847532800.00,[99]
37069,9847543900.00,[91]
37070,9847555000.00,[93]
37071,9847566100.00,E
37072,9847577200.00,[83]
37073,9847588300.00,'
37074,9847599400.00,;
37075,9847610500.00,A
37076,9847621600.00,[13]
37077,9847632700.00,[07]
37078,9847643800.00,[15]
37079,9847654900.00,[87]
37080,9847665900.00,[1D]
37081,9847677000.00,[83]
37082,9847688100.00,[87]
37083,9847699100.00,[87]
37084,9847710200.00,[83]
37085,9847721300.00,[87]
37086,9847732300.00,[87]
37087,9847743500.00,[87]
37088,9847754500.00,[A3]
37089,9847765400.00,[13]
37090,9847776700.00,[07]
37091,9847787900.00,[15]
37092,9847798900.00,[8B]
37093,9847810000.00,[87]
37094,9847821100.00,[13]
37095,9847832200.00,[07]
37096,9847843300.00,[15]
37097,9847854400.00,A
37098,9847865500.00,[1B]
37099,9847876600.00,9
37100,9847887600.00,'
37101,9847898800.00,)
37102,9847909900.00,[83]
37103,9847920900.00,9
37104,9847932000.00,'
37105,9847943000.00,!
37106,9847954100.00,9
37107,9847965300.00,)
37108,9847976400.00,[83]
37109,9847987400.00,-
37110,9847998600.00,[19]
37111,9848009700.00,[83]
37112,9848020700.00,[95]
37113,9848031900.00,[97]
37114,9848043000.00,[93]
37115,9848054000.00,[87]
37116,9848065200.00,[87]
37117,9848076300.00,[87]
37118,9848087300.00,[87]
37119,9848098500.00,[87]
37120,9848109600.00,[87]
37121,9848120600.00,[E5]
37122,9848135200.00,[0D]
37123,9848293300.00,R
37124,9848306000.00,[98]
37125,9848317200.00,[98]
37126,9848328300.00,[98]
37127,9848339200.00,[B0]
37128,9848350000.00,[B3]
37129,9848361000.00,[B4]
37130,9848375400.00,[D6]
37131,9848390900.00,[87]
37132,9848402000.00,[9B]
37133,9848413100.00,[97]
37134,9848424200.00,[97]
37135,9848435300.00,E
37136,9848446400.00,[87]
37137,9848457400.00,'
37138,9848468600.00,[1B]
37139,9848479700.00,A
37140,9848490700.00,[13]
37141,9848501900.00,[07]
37142,9848512900.00,[15]
37143,9848524000.00,[87]
37144,9848535100.00,[0D]
37145,9848546200.00,[87]
37146,9848557300.00,[87]
37147,9848568300.00,[87]
37148,9848579400.00,[87]
37149,9848590500.00,[87]
37150,9848601600.00,[87]
37151,9848612700.00,[87]
37152,9848623800.00,[A3]
37153,9848634900.00,[13]
37154,9848646000.00,[07]
37155,9848657100.00,[15]
37156,9848668100.00,[8B]
37157,9848679200.00,[87]
37158,9848690100.00,[13]
37159,9848701300.00,[07]
37160,9848712400.00,[15]
37161,9848723400.00,A
37162,9848734500.00,[19]
37163,9848745600.00,9
37164,9848756700.00,'
37165,9848767800.00,)
37166,9848778900.00,[87]
37167,9848789900.00,9
37168,9848801100.00,'
37169,9848812200.00,!
37170,9848823300.00,9
37171,9848834400.00,)
37172,9848845400.00,[87]
37173,9848856500.00,-
37174,9848867600.00,[19]
37175,9848878600.00,[87]
37176,9848889700.00,[95]
37177,9848900900.00,[93]
37178,9848911900.00,[97]
37179,9848923000.00,[87]
37180,9848934200.00,[87]
37181,9848945200.00,[87]
37182,9848956300.00,[87]
37183,9848967500.00,[87]
37184,9848978600.00,[87]
37185,9848989700.00,[E5]
37186,9849004300.00,[0D]
37187,9857303800.00,R
37188,9857316800.00,[98]
37189,9857327300.00,[B0]
37190,9857338300.00,[B0]
37191,9857350100.00,[D8]
37192,9857363600.00,6
37193,9857375800.00,[CB]
37194,9857390100.00,[9D]
37195,9857401200.00,[8D]
37196,9857412300.00,[9B]
37197,9857423400.00,[95]
37198,9857434400.00,[99]
37199,9857445600.00,E
37200,9857456600.00,[83]
37201,9857467700.00,#
37202,9857478800.00,[1B]
37203,9857489900.00,A
37204,9857501000.00,+
37205,9857512000.00,[07]
37206,9857523100.00,[15]
37207,9857534200.00,[83]
37208,9857545200.00,[1D]
37209,9857556400.00,[83]
37210,9857567400.00,[87]
37211,9857578500.00,[9D]
37212,9857589700.00,[83]
37213,9857600700.00,[87]
37214,9857611800.00,[87]
37215,9857622900.00,[83]
37216,9857633900.00,[A3]
37217,9857645000.00,+
37218,9857656100.00,[07]
37219,9857667200.00,[15]
37220,9857678200.00,[8B]
37221,9857689300.00,[87]
37222,9857700400.00,+
37223,9857711500.00,[07]
37224,9857722700.00,1
37225,9857733700.00,A
37226,9857744800.00,[0D]
37227,9857755900.00,9
37228,9857767000.00,'
37229,9857778100.00,)
37230,9857789200.00,[87]
37231,9857800300.00,[19]
37232,9857811400.00,'
37233,9857822500.00,!
37234,9857833500.00,9
37235,9857844700.00,)
37236,9857855700.00,[87]
37237,9857866800.00,-
37238,9857877900.00,[19]
37239,9857889000.00,[87]
37240,9857900100.00,[91]
37241,9857911200.00,[95]
37242,9857922200.00,[87]
37243,9857933300.00,[87]
37244,9857944500.00,[87]
37245,9857955500.00,[87]
37246,9857966600.00,[87]
37247,9857977700.00,[87]
37248,9857988800.00,[87]
37249,9857999900.00,[E5]
37250,9858010300.00,[D6]
37251,9858166800.00,R
37252,9858179500.00,[90]
37253,9858191100.00,[D8]
37254,9858208800.00,[83]
37255,9858219800.00,[9B]
37256,9858231000.00,[A3]
37257,9858242000.00,[99]
37258,9858253100.00,[9B]
37259,9858264100.00,[83]
37260,9858275200.00,[8D]
37261,9858286300.00,[9B]
37262,9858297400.00,[83]
37263,9858308500.00,E
37264,9858319500.00,[87]
37265,9858330600.00,#
37266,9858341700.00,[1B]
37267,9858352800.00,A
37268,9858363900.00,+
37269,9858374900.00,[07]
37270,9858386000.00,[15]
37271,9858397000.00,[87]
37272,9858408100.00,[0D]
37273,9858419200.00,[87]
37274,9858430300.00,[87]
37275,9858441400.00,[8D]
37276,9858452500.00,[87]
37277,9858463600.00,[87]
37278,9858474700.00,[87]
37279,9858485800.00,[87]
37280,9858496900.00,[A3]
37281,9858508000.00,+
37282,9858519100.00,[07]
37283,9858530200.00,[15]
37284,9858541300.00,[8B]
37285,9858552300.00,[87]
37286,9858563400.00,+
37287,9858574500.00,[03]
37288,9858585600.00,1
37289,9858596700.00,A
37290,9858607700.00,9
37291,9858618800.00,9
37292,9858629900.00,'
37293,9858641000.00,)
37294,9858652100.00,[87]
37295,9858663100.00,9
37296,9858674200.00,'
37297,9858685300.00,!
37298,9858696400.00,9
37299,9858707500.00,)
37300,9858718600.00,[87]
37301,9858729600.00,-
37302,9858740800.00,[19]
37303,9858751900.00,[87]
37304,9858763000.00,[95]
37305,9858774100.00,[97]
37306,9858785200.00,[97]
37307,9858796300.00,[87]
37308,9858807400.00,[87]
37309,9858818400.00,[87]
37310,9858829500.00,[87]
37311,9858840700.00,[87]
37312,9858851700.00,[83]
37313,9858862800.00,[E5]
37314,9858877400.00,[0D]
37315,9868018500.00,R
37316,9868031000.00,[B0]
37317,9868042500.00,[98]
37318,9868053000.00,[B0]
37319,9868064100.00,[B0]
37320,9868075000.00,[B3]
37321,9868086200.00,[B4]
37322,9868100500.00,[B6]
37323,9868111600.00,[D6]
37324,9868127000.00,[8D]
37325,9868138100.00,[93]
37326,9868149200.00,[95]
37327,9868160300.00,E
37328,9868171400.00,[83]
37329,9868182500.00,I
37330,9868193600.00,s
37331,9868204700.00,[
37332,9868215900.00,S
37333,9868227000.00,[8B]
37334,9868238100.00,w
37335,9868249100.00,E
37336,9868260300.00,[87]
37337,9868271300.00,[07]
37338,9868282500.00,[99]
37339,9868293600.00,A
37340,9868304800.00,[19]
37341,9868315900.00,-
37342,9868326900.00,3
37343,9868338100.00,A
37344,9868349200.00,[07]
37345,9868360200.00,[1B]
37346,9868371400.00,!
37347,9868382400.00,;
37348,9868393500.00,5
37349,9868404500.00,[A7]
37350,9868415600.00,[87]
37351,9868426700.00,[AD]
37352,9868437900.00,[E5]
37353,9868452400.00,[1D]
37354,9947800300.00,R
37355,9947818900.00,r
37356,9947829800.00,R
37357,9947842500.00,X
37358,9947854900.00,,
37359,9947866900.00,[B6]
37360,9947877800.00,V
37361,9947889800.00,[1A]
37362,9947904000.00,[83]
37363,9947914700.00,a
37364,9947925800.00,i
37365,9947936700.00,[83]
37366,9947947500.00,[87]
37367,9947958400.00,[C9]
37368,9947969500.00,I
37369,9947980400.00,[87]
37370,9947991300.00,%
37371,9948002200.00,E
37372,9948013200.00,[87]
37373,9948024100.00,s
37374,9948035000.00,-
37375,9948045900.00,#
37376,9948056800.00,-
37377,9948067800.00,[19]
37378,9948078700.00,'
37379,9948089600.00,5
37380,9948100500.00,3
37381,9948111400.00,[87]
37382,9948122300.00,[C9]
37383,9948133000.00,I
37384,9948144200.00,[83]
37385,9948155100.00,[89]
37386,9948166000.00,[8D]
37387,9948176900.00,[89]
37388,9948187800.00,[99]
37389,9948198800.00,[8D]
37390,9948209700.00,%
37391,9948220600.00,[15]
37392,9948231500.00,3
37393,9948242400.00,5
37394,9948253400.00,[13]
37395,9948264300.00,[83]
37396,9948275200.00,9
37397,9948286100.00,!
37398,9948297000.00,#
37399,9948307900.00,3
37400,9948318900.00,[07]
37401,9948329800.00,#
37402,9948340700.00,[15]
37403,9948351600.00,1
37404,9948362500.00,[83]
37405,9948373400.00,[0D]
37406,9948384400.00,#
37407,9948395300.00,'
37408,9948406200.00,[83]
37409,9948417100.00,3
37410,9948428000.00,5
37411,9948439000.00,[13]
37412,9948449900.00,-
37413,9948460800.00,9
37414,9948471700.00,5
37415,9948482600.00,[19]
37416,9948493500.00,[C9]
37417,9948504200.00,I
37418,9948515400.00,[83]
37419,9948526300.00,%
37420,9948537200.00,[A3]
37421,9948548100.00,[E5]
37422,9948562400.00,[0D]
37423,10415671100.00,[D8]
37424,10415688400.00,[83]
37425,10415699300.00,[83]
37426,10415710300.00,[83]
37427,10415721200.00,[83]
37428,10415732100.00,[83]
37429,10415743000.00,[83]
37430,10415753900.00,[87]
37431,10415764800.00,[00]
37432,10415778300.00,V
37433,10415791000.00,Q
37434,10415804200.00,[B4]
37435,10415815400.00,t
37436,10415826400.00,[D4]
37437,10415838400.00,[1A]
37438,10415849300.00,[8A]
37439,10415860200.00,[1A]
37440,10415874400.00,[C9]
37441,10415884800.00,[08]
37442,10415896200.00,[83]
37443,10415907100.00,[89]
37444,10415918000.00,[9D]
37445,10415928900.00,[89]
37446,10415939900.00,[99]
37447,10415950800.00,[8D]
37448,10415961700.00,%
37449,10415972600.00,g
37450,10415983500.00,5
37451,10415994500.00,#
37452,10416005400.00,[07]
37453,10416016300.00,5
37454,10416027200.00,[1B]
37455,10416038100.00,[87]
37456,10416049000.00,[13]
37457,10416060000.00,!
37458,10416070900.00,[87]
37459,10416081700.00,[19]
37460,10416092700.00,[0D]
37461,10416103600.00,#
37462,10416114600.00,[19]
37463,10416125500.00,#
37464,10416136400.00,[1B]
37465,10416147300.00,!
37466,10416158200.00,#
37467,10416169100.00,-
37468,10416180100.00,[0B]
37469,10416191000.00,5
37470,10416201900.00,[83]
37471,10416212800.00,[1B]
37472,10416223700.00,!
37473,10416234700.00,!
37474,10416245600.00,[13]
37475,10416256500.00,[87]
37476,10416267300.00,[15]
37477,10416278300.00,[07]
37478,10416289200.00,[87]
37479,10416300100.00,3
37480,10416311100.00,!
37481,10416322000.00,[1B]
37482,10416332900.00,[83]
37483,10416343800.00,-
37484,10416354700.00,3
37485,10416365700.00,[15]
37486,10416376600.00,[07]
37487,10416387500.00,3
37488,10416398400.00,!
37489,10416409300.00,[11]
37490,10416420200.00,#
37491,10416431200.00,[C9]
37492,10416441900.00,I
37493,10416453000.00,[83]
37494,10416463900.00,%
37495,10416474800.00,[A3]
37496,10416485700.00,[A3]
37497,10416496700.00,[A3]
37498,10416507600.00,[E5]
37499,10416521800.00,[0D]
37500,10418329000.00,R
37501,10418349100.00,2
37502,10418360000.00,R
37503,10418372400.00,[B0]
37504,10418385100.00,,
37505,10418397100.00,[B6]
37506,10418408000.00,V
37507,10418420000.00,[1A]
37508,10418434200.00,[87]
37509,10418445100.00,a
37510,10418456000.00,i
37511,10418466900.00,[87]
37512,10418477900.00,[83]
37513,10418488800.00,[C9]
37514,10418499300.00,I
37515,10418510600.00,[83]
37516,10418521500.00,%
37517,10418532500.00,E
37518,10418543400.00,[83]
37519,10418554300.00,s
37520,10418565200.00,-
37521,10418576100.00,#
37522,10418587000.00,-
37523,10418598000.00,[19]
37524,10418608900.00,'
37525,10418619800.00,5
37526,10418630700.00,7
37527,10418641600.00,[83]
37528,10418652500.00,[C9]
37529,10418665700.00,R
37530,10418678300.00,[18]
37531,10418690800.00,[AC]
37532,10418702700.00,[96]
37533,10418718100.00,[99]
37534,10418729000.00,[8D]
37535,10418739900.00,%
37536,10418750800.00,Y
37537,10418761700.00,5
37538,10418772700.00,[13]
37539,10418783600.00,[83]
37540,10418794500.00,[13]
37541,10418805400.00,'
37542,10418816300.00,5
37543,10418827200.00,[83]
37544,10418838000.00,9
37545,10418849100.00,!
37546,10418860000.00,#
37547,10418870900.00,[19]
37548,10418881800.00,!
37549,10418892800.00,'
37550,10418903700.00,5
37551,10418914600.00,[83]
37552,10418925200.00,)
37553,10418936400.00,5
37554,10418947300.00,[0D]
37555,10418958200.00,;
37556,10418969200.00,!
37557,10418980100.00,[0D]
37558,10418991000.00,[1B]
