Id,Time[ns],0:UART: RX/TX
34203,8592778800.00,h
34204,8592789900.00,r
34205,8592800900.00,o
34206,8592812100.00,m
34207,8592823100.00,e
34208,8592834200.00,o
34209,8592845300.00,s
34210,8592856400.00,_
34211,8592867500.00,p
34212,8592878600.00,s
34213,8592889700.00,t
34214,8592900800.00,o
34215,8592911900.00,r
34216,8592922900.00,e
34217,8592934000.00,.
34218,8592945100.00,.
34219,8592956200.00,.
34220,8592967300.00,[0D]
34221,8592978500.00,[0A]
34222,8596628200.00,[20]
34223,8596639100.00,[20]
34224,8596650000.00,[20]
34225,8596660900.00,[20]
34226,8596671800.00,[20]
34227,8596682800.00,[20]
34228,8596693700.00,[20]
34229,8596704600.00,[20]
34230,8596715500.00,[20]
34231,8596742200.00,S
34232,8596753100.00,t
34233,8596764100.00,a
34234,8596775000.00,r
34235,8596785900.00,t
34236,8596796800.00,i
34237,8596807700.00,n
34238,8596818700.00,g
34239,8596829600.00,[20]
34240,8596840500.00,[1B]
34241,8596851400.00,[
34242,8596862300.00,0
34243,8596873200.00,;
34244,8596884200.00,1
34245,8596895100.00,;
34246,8596906000.00,3
34247,8596916900.00,9
34248,8596927800.00,m
34249,8596938700.00,L
34250,8596949700.00,o
34251,8596960600.00,a
34252,8596971500.00,d
34253,8596982400.00,[20]
34254,8596993300.00,K
34255,8597004300.00,e
34256,8597015200.00,r
34257,8597026100.00,n
34258,8597037000.00,e
34259,8597047900.00,l
34260,8597058800.00,[20]
34261,8597069800.00,M
34262,8597080700.00,o
34263,8597091600.00,d
34264,8597102500.00,u
34265,8597113400.00,l
34266,8597124300.00,e
34267,8597135300.00,[20]
34268,8597146200.00,c
34269,8597157100.00,h
34270,8597168000.00,r
34271,8597178900.00,o
34272,8597189900.00,m
34273,8597200800.00,e
34274,8597211700.00,o
34275,8597222600.00,s
34276,8597233500.00,_
34277,8597244400.00,p
34278,8597255400.00,s
34279,8597266300.00,t
34280,8597277200.00,o
34281,8597288100.00,r
34282,8597299000.00,e
34283,8597309900.00,[1B]
34284,8597320900.00,[
34285,8597331800.00,0
34286,8597342700.00,m
34287,8597353600.00,.
34288,8597364500.00,.
34289,8597375500.00,.
34290,8597386400.00,[0D]
34291,8597397300.00,[0A]
34292,8597628500.00,[
34293,8597639600.00,[20]
34294,8597650700.00,[20]
34295,8597661800.00,[20]
34296,8597672900.00,[20]
34297,8597683900.00,3
34298,8597695000.00,.
34299,8597706000.00,1
34300,8597717100.00,0
34301,8597728200.00,0
34302,8597739300.00,0
34303,8597750300.00,3
34304,8597761500.00,1
34305,8597772600.00,]
34306,8597783700.00,[20]
34307,8597794800.00,s
34308,8597805900.00,y
34309,8597817000.00,s
34310,8597828100.00,t
34311,8597839200.00,e
34312,8597850300.00,m
34313,8597861400.00,d
34314,8597872500.00,[
34315,8597883600.00,1
34316,8597894700.00,]
34317,8597905800.00,:
34318,8597916900.00,[20]
34319,8597928000.00,C
34320,8597939000.00,o
34321,8597950200.00,n
34322,8597961300.00,d
34323,8597972400.00,i
34324,8597983500.00,t
34325,8597994500.00,i
34326,8598005600.00,o
34327,8598016700.00,n
34328,8598027800.00,[20]
34329,8598038900.00,c
34330,8598050000.00,h
34331,8598061100.00,e
34332,8598072200.00,c
34333,8598083300.00,k
34334,8598094400.00,[20]
34335,8598105500.00,r
34336,8598116600.00,e
34337,8598127700.00,s
34338,8598138700.00,u
34339,8598149800.00,l
34340,8598160900.00,t
34341,8598172000.00,e
34342,8598183000.00,d
34343,8598194200.00,[20]
34344,8598205200.00,i
34345,8598216300.00,n
34346,8598227400.00,[20]
34347,8598238500.00,L
34348,8598249600.00,o
34349,8598260700.00,a
34350,8598271800.00,d
34351,8598282900.00,[20]
34352,8598294000.00,K
34353,8598305100.00,e
34354,8598316200.00,r
34355,8598327300.00,n
34356,8598338400.00,e
34357,8598349400.00,l
34358,8598360600.00,[20]
34359,8598371700.00,M
34360,8598382800.00,o
34361,8598393900.00,d
34362,8598405000.00,u
34363,8598416100.00,l
34364,8598427200.00,e
34365,8598438300.00,[20]
34366,8598449400.00,d
34367,8598460400.00,r
34368,8598471600.00,m
34369,8598482600.00,[20]
34370,8598493700.00,b
34371,8598504900.00,e
34372,8598516000.00,i
34373,8598527100.00,n
34374,8598538200.00,g
34375,8598549300.00,[20]
34376,8598560500.00,s
34377,8598571500.00,k
34378,8598582600.00,i
34379,8598593800.00,p
34380,8598604800.00,p
34381,8598615900.00,e
34382,8598627000.00,d
34383,8598638000.00,.
34384,8598649200.00,[0D]
34385,8598660200.00,[0A]
34386,8602126300.00,[
34387,8602137400.00,[20]
34388,8602148500.00,[20]
34389,8602159600.00,[20]
34390,8602170700.00,[20]
34391,8602181800.00,3
34392,8602192900.00,.
34393,8602204000.00,1
34394,8602215100.00,0
34395,8602226100.00,4
34396,8602237200.00,5
34397,8602248300.00,3
34398,8602259400.00,0
34399,8602270500.00,]
34400,8602281600.00,[20]
34401,8602292600.00,s
34402,8602303700.00,y
34403,8602314700.00,s
34404,8602325800.00,t
34405,8602336800.00,e
34406,8602348000.00,m
34407,8602359100.00,d
34408,8602370100.00,[
34409,8602381300.00,1
34410,8602392400.00,]
34411,8602403500.00,:
34412,8602414600.00,[20]
34413,8602425700.00,S
34414,8602436800.00,t
34415,8602447900.00,a
34416,8602459000.00,r
34417,8602470200.00,t
34418,8602481200.00,i
34419,8602492300.00,n
34420,8602503500.00,g
34421,8602514600.00,[20]
34422,8602525600.00,L
34423,8602536800.00,o
34424,8602547900.00,a
34425,8602558900.00,d
34426,8602570000.00,[20]
34427,8602581100.00,K
34428,8602592200.00,e
34429,8602603300.00,r
34430,8602614400.00,n
34431,8602625500.00,e
34432,8602636600.00,l
34433,8602647800.00,[20]
34434,8602658800.00,M
34435,8602669900.00,o
34436,8602681000.00,d
34437,8602692100.00,u
34438,8602703200.00,l
34439,8602714400.00,e
34440,8602725500.00,[20]
34441,8602736600.00,e
34442,8602747700.00,f
34443,8602758800.00,i
34444,8602769800.00,_
34445,8602780900.00,p
34446,8602791900.00,s
34447,8602803100.00,t
34448,8602814200.00,o
34449,8602825200.00,r
34450,8602836400.00,e
34451,8602847400.00,.
34452,8602858500.00,.
34453,8602869500.00,.
34454,8602880600.00,[0D]
34455,8602891700.00,[0A]
34456,8603493800.00,[20]
34457,8603504700.00,[20]
34458,8603515600.00,[20]
34459,8603526500.00,[20]
34460,8603537500.00,[20]
34461,8603548400.00,[20]
34462,8603559300.00,[20]
34463,8603570200.00,[20]
34464,8603581100.00,[20]
34465,8603603500.00,S
34466,8603614400.00,t
34467,8603625300.00,a
34468,8603636300.00,r
34469,8603647200.00,t
34470,8603658100.00,i
34471,8603669000.00,n
34472,8603679900.00,g
34473,8603690800.00,[20]
34474,8603701800.00,[1B]
34475,8603712700.00,[
34476,8603723600.00,0
34477,8603734500.00,;
34478,8603745400.00,1
34479,8603756400.00,;
34480,8603767300.00,3
34481,8603778200.00,9
34482,8603789100.00,m
34483,8603800000.00,L
34484,8603810900.00,o
34485,8603821900.00,a
34486,8603832800.00,d
34487,8603843700.00,[20]
34488,8603854600.00,K
34489,8603865500.00,e
34490,8603876400.00,r
34491,8603887400.00,n
34492,8603898300.00,e
34493,8603909200.00,l
34494,8603920100.00,[20]
34495,8603931000.00,M
34496,8603942000.00,o
34497,8603952900.00,d
34498,8603963800.00,u
34499,8603974700.00,l
34500,8603985600.00,e
34501,8603996500.00,[20]
34502,8604007500.00,e
34503,8604018400.00,f
34504,8604029300.00,i
34505,8604040200.00,_
34506,8604051100.00,p
34507,8604062000.00,s
34508,8604073000.00,t
34509,8604083900.00,o
34510,8604094800.00,r
34511,8604105700.00,e
34512,8604116600.00,[1B]
34513,8604127600.00,[
34514,8604138500.00,0
34515,8604149400.00,m
34516,8604160300.00,.
34517,8604171200.00,.
34518,8604182100.00,.
34519,8604193100.00,[0D]
34520,8604204000.00,[0A]
34521,8615327400.00,[
34522,8615338600.00,[20]
34523,8615349700.00,[20]
34524,8615360800.00,[20]
34525,8615371900.00,[20]
34526,8615383000.00,3
34527,8615394100.00,.
34528,8615405300.00,1
34529,8615416400.00,1
34530,8615427500.00,7
34531,8615438600.00,0
34532,8615449600.00,0
34533,8615460700.00,3
34534,8615471800.00,]
34535,8615482900.00,[20]
34536,8615493900.00,s
34537,8615505000.00,y
34538,8615516200.00,s
34539,8615527300.00,t
34540,8615538300.00,e
34541,8615549500.00,m
34542,8615560600.00,d
34543,8615571700.00,[
34544,8615582800.00,1
34545,8615593900.00,]
34546,8615605000.00,:
34547,8615616000.00,[20]
34548,8615627200.00,S
34549,8615638200.00,t
34550,8615649300.00,a
34551,8615660300.00,r
34552,8615671400.00,t
34553,8615682500.00,i
34554,8615693600.00,n
34555,8615704700.00,g
34556,8615715800.00,[20]
34557,8615726900.00,L
34558,8615738000.00,o
34559,8615749100.00,a
34560,8615760200.00,d
34561,8615771300.00,[20]
34562,8615782400.00,K
34563,8615793500.00,e
34564,8615804600.00,r
34565,8615815600.00,n
34566,8615826700.00,e
34567,8615837700.00,l
34568,8615848800.00,[20]
34569,8615859900.00,M
34570,8615871000.00,o
34571,8615882100.00,d
34572,8615893100.00,u
34573,8615904200.00,l
34574,8615915200.00,e
34575,8615926300.00,[20]
34576,8615937300.00,p
34577,8615948400.00,s
34578,8615959500.00,t
34579,8615970600.00,o
34580,8615981800.00,r
34581,8615992800.00,e
34582,8616003900.00,_
34583,8616015000.00,b
34584,8616026000.00,l
34585,8616037200.00,k
34586,8616048200.00,.
34587,8616059300.00,.
34588,8616070400.00,.
34589,8616081500.00,[0D]
34590,8616092600.00,[0A]
34591,8616689300.00,[20]
34592,8616700200.00,[20]
34593,8616711100.00,[20]
34594,8616722100.00,[20]
34595,8616733000.00,[20]
34596,8616743900.00,[20]
34597,8616754800.00,[20]
34598,8616765700.00,[20]
34599,8616776600.00,[20]
34600,8616799400.00,S
34601,8616810300.00,t
34602,8616821200.00,a
34603,8616832100.00,r
34604,8616843000.00,t
34605,8616854000.00,i
34606,8616864900.00,n
34607,8616875800.00,g
34608,8616886700.00,[20]
34609,8616897600.00,[1B]
34610,8616908500.00,[
34611,8616919500.00,0
34612,8616930400.00,;
34613,8616941300.00,1
34614,8616952200.00,;
34615,8616963100.00,3
34616,8616974000.00,9
34617,8616985000.00,m
34618,8616995900.00,L
34619,8617006800.00,o
34620,8617017700.00,a
34621,8617028600.00,d
34622,8617039600.00,[20]
34623,8617050500.00,K
34624,8617061400.00,e
34625,8617072300.00,r
34626,8617083200.00,n
34627,8617094100.00,e
34628,8617105100.00,l
34629,8617116000.00,[20]
34630,8617126900.00,M
34631,8617137800.00,o
34632,8617148700.00,d
34633,8617159600.00,u
34634,8617170600.00,l
34635,8617181500.00,e
34636,8617192400.00,[20]
34637,8617203300.00,p
34638,8617214200.00,s
34639,8617225200.00,t
34640,8617236100.00,o
34641,8617247000.00,r
34642,8617257900.00,e
34643,8617268800.00,_
34644,8617279700.00,b
34645,8617290700.00,l
34646,8617301600.00,k
34647,8617312500.00,[1B]
34648,8617323400.00,[
34649,8617334300.00,0
34650,8617345200.00,m
34651,8617356200.00,.
34652,8617367100.00,.
34653,8617378000.00,.
34654,8617388900.00,[0D]
34655,8617399800.00,[0A]
34656,8620594900.00,[
34657,8620606000.00,[20]
34658,8620617000.00,[20]
34659,8620628200.00,[20]
34660,8620639200.00,[20]
34661,8620650300.00,3
34662,8620661400.00,.
34663,8620672500.00,1
34664,8620683600.00,2
34665,8620694700.00,2
34666,8620705800.00,9
34667,8620716900.00,9
34668,8620728000.00,8
34669,8620739100.00,]
34670,8620750200.00,[20]
34671,8620761200.00,s
34672,8620772300.00,y
34673,8620783400.00,s
34674,8620794500.00,t
34675,8620805600.00,e
34676,8620816700.00,m
34677,8620827800.00,d
34678,8620838800.00,[
34679,8620850000.00,1
34680,8620861100.00,]
34681,8620872100.00,:
34682,8620883200.00,[20]
34683,8620894300.00,S
34684,8620905400.00,t
34685,8620916400.00,a
34686,8620927500.00,r
34687,8620938700.00,t
34688,8620949800.00,i
34689,8620960800.00,n
34690,8620972000.00,g
34691,8620983100.00,[20]
34692,8620994200.00,L
34693,8621005300.00,o
34694,8621016500.00,a
34695,8621027600.00,d
34696,8621038700.00,[20]
34697,8621049700.00,K
34698,8621060800.00,e
34699,8621071800.00,r
34700,8621082900.00,n
34701,8621094000.00,e
34702,8621105000.00,l
34703,8621116100.00,[20]
34704,8621127200.00,M
34705,8621138300.00,o
34706,8621149400.00,d
34707,8621160500.00,u
34708,8621171600.00,l
34709,8621182700.00,e
34710,8621193800.00,[20]
34711,8621204900.00,p
34712,8621216000.00,s
34713,8621227100.00,t
34714,8621238300.00,o
34715,8621249400.00,r
34716,8621260500.00,e
34717,8621271600.00,_
34718,8621282700.00,z
34719,8621293800.00,o
34720,8621304900.00,n
34721,8621316000.00,e
34722,8621327000.00,.
34723,8621338100.00,.
34724,8621349100.00,.
34725,8621360200.00,[0D]
34726,8621371300.00,[0A]
34727,8621527300.00,[20]
34728,8621538200.00,[20]
34729,8621549100.00,[20]
34730,8621560000.00,[20]
34731,8621570900.00,[20]
34732,8621581900.00,[20]
34733,8621592800.00,[20]
34734,8621603700.00,[20]
34735,8621614600.00,[20]
34736,8621646800.00,S
34737,8621657700.00,t
34738,8621668700.00,a
34739,8621679600.00,r
34740,8621690500.00,t
34741,8621701400.00,i
34742,8621712300.00,n
34743,8621723200.00,g
34744,8621734200.00,[20]
34745,8621745100.00,[1B]
34746,8621756000.00,[
34747,8621766900.00,0
34748,8621777800.00,;
34749,8621788800.00,1
34750,8621799700.00,;
34751,8621810600.00,3
34752,8621821500.00,9
34753,8621832400.00,m
34754,8621843300.00,L
34755,8621854300.00,o
34756,8621865200.00,a
34757,8621876100.00,d
34758,8621887000.00,[20]
34759,8621897900.00,K
34760,8621908900.00,e
34761,8621919800.00,r
34762,8621930700.00,n
34763,8621941600.00,e
34764,8621952500.00,l
34765,8621963400.00,[20]
34766,8621974400.00,M
34767,8621985300.00,o
34768,8621996200.00,d
34769,8622007100.00,u
34770,8622018000.00,l
34771,8622028900.00,e
34772,8622039900.00,[20]
34773,8622050800.00,p
34774,8622061700.00,s
34775,8622072600.00,t
34776,8622083500.00,o
34777,8622094500.00,r
34778,8622105400.00,e
34779,8622116300.00,_
34780,8622127200.00,z
34781,8622138100.00,o
34782,8622149000.00,n
34783,8622160000.00,e
34784,8622170900.00,[1B]
34785,8622181800.00,[
34786,8622192700.00,0
34787,8622203600.00,m
34788,8622214500.00,.
34789,8622225500.00,.
34790,8622236400.00,.
34791,8622247300.00,[0D]
34792,8622258200.00,[0A]
34793,8622478100.00,[
34794,8622489200.00,[20]
34795,8622500300.00,[20]
34796,8622511400.00,[20]
34797,8622522500.00,[20]
34798,8622533600.00,3
34799,8622544700.00,.
34800,8622555800.00,1
34801,8622566900.00,2
34802,8622578000.00,4
34803,8622589100.00,8
34804,8622600100.00,8
34805,8622611200.00,1
34806,8622622400.00,]
34807,8622633500.00,[20]
34808,8622644600.00,s
34809,8622655700.00,y
34810,8622666700.00,s
34811,8622677800.00,t
34812,8622688800.00,e
34813,8622699900.00,m
34814,8622710900.00,d
34815,8622722100.00,[
34816,8622733100.00,1
34817,8622744200.00,]
34818,8622755300.00,:
34819,8622766300.00,[20]
34820,8622777400.00,C
34821,8622788400.00,o
34822,8622799500.00,n
34823,8622810600.00,d
34824,8622821700.00,i
34825,8622832800.00,t
34826,8622843900.00,i
34827,8622855000.00,o
34828,8622866100.00,n
34829,8622877100.00,[20]
34830,8622888300.00,c
34831,8622899400.00,h
34832,8622910500.00,e
34833,8622921600.00,c
34834,8622932600.00,k
34835,8622943700.00,[20]
34836,8622954800.00,r
34837,8622965900.00,e
34838,8622977000.00,s
34839,8622988100.00,u
34840,8622999200.00,l
34841,8623010300.00,t
34842,8623021400.00,e
34843,8623032500.00,d
34844,8623043600.00,[20]
34845,8623054700.00,i
34846,8623065800.00,n
34847,8623076800.00,[20]
34848,8623088000.00,L
34849,8623099000.00,o
34850,8623110100.00,a
34851,8623121200.00,d
34852,8623132300.00,[20]
34853,8623143400.00,K
34854,8623154600.00,e
34855,8623165700.00,r
34856,8623176800.00,n
34857,8623187900.00,e
34858,8623199000.00,l
34859,8623210200.00,[20]
34860,8623221200.00,M
34861,8623232300.00,o
34862,8623243300.00,d
34863,8623254400.00,u
34864,8623265600.00,l
34865,8623276600.00,e
34866,8623287700.00,[20]
34867,8623298900.00,r
34868,8623310000.00,a
34869,8623321000.00,m
34870,8623332200.00,o
34871,8623343300.00,o
34872,8623354400.00,p
34873,8623365500.00,s
34874,8623376600.00,[20]
34875,8623387700.00,b
34876,8623398800.00,e
34877,8623409900.00,i
34878,8623420900.00,n
34879,8623432000.00,g
34880,8623443100.00,[20]
34881,8623454200.00,s
34882,8623465300.00,k
34883,8623476400.00,i
34884,8623487500.00,p
34885,8623498600.00,p
34886,8623509700.00,e
34887,8623520700.00,d
34888,8623531800.00,.
34889,8623542900.00,[0D]
34890,8623554000.00,[0A]
34891,8626718300.00,[
34892,8626729500.00,[20]
34893,8626740600.00,[20]
34894,8626751700.00,[20]
34895,8626762800.00,[20]
34896,8626773900.00,3
34897,8626785000.00,.
34898,8626796200.00,1
34899,8626807200.00,2
34900,8626818400.00,9
34901,8626829500.00,1
34902,8626840600.00,2
34903,8626851700.00,2
34904,8626862800.00,]
34905,8626873800.00,[20]
34906,8626884900.00,s
34907,8626895900.00,y
34908,8626907100.00,s
34909,8626918200.00,t
34910,8626929300.00,e
34911,8626940400.00,m
34912,8626951500.00,d
34913,8626962500.00,[
34914,8626973700.00,1
34915,8626984700.00,]
34916,8626995800.00,:
34917,8627006900.00,[20]
34918,8627018000.00,C
34919,8627029100.00,o
34920,8627040200.00,n
34921,8627051400.00,d
34922,8627062500.00,i
34923,8627073500.00,t
34924,8627084600.00,i
34925,8627095700.00,o
34926,8627106800.00,n
34927,8627118000.00,[20]
34928,8627129100.00,c
34929,8627140100.00,h
34930,8627151300.00,e
34931,8627162400.00,c
34932,8627173500.00,k
34933,8627184600.00,[20]
34934,8627195700.00,r
34935,8627206700.00,e
34936,8627217800.00,s
34937,8627229000.00,u
34938,8627240100.00,l
34939,8627251200.00,t
34940,8627262300.00,e
34941,8627273400.00,d
34942,8627284500.00,[20]
34943,8627295600.00,i
34944,8627306600.00,n
34945,8627317700.00,[20]
34946,8627328800.00,S
34947,8627339900.00,e
34948,8627351000.00,t
34949,8627362200.00,[20]
34950,8627373200.00,U
34951,8627384300.00,p
34952,8627395300.00,[20]
34953,8627406400.00,A
34954,8627417500.00,d
34955,8627428600.00,d
34956,8627439800.00,i
34957,8627450900.00,t
34958,8627462000.00,i
34959,8627473200.00,o
34960,8627484300.00,n
34961,8627495400.00,a
34962,8627506500.00,l
34963,8627517500.00,[20]
34964,8627528600.00,B
34965,8627539700.00,i
34966,8627550700.00,n
34967,8627561800.00,a
34968,8627572800.00,r
34969,8627584000.00,y
34970,8627595000.00,[20]
34971,8627606100.00,F
34972,8627617200.00,o
34973,8627628300.00,r
34974,8627639400.00,m
34975,8627650500.00,a
34976,8627661600.00,t
34977,8627672700.00,s
34978,8627683700.00,[20]
34979,8627694800.00,b
34980,8627705900.00,e
34981,8627716900.00,i
34982,8627728100.00,n
34983,8627739100.00,g
34984,8627750200.00,[20]
34985,8627761200.00,s
34986,8627772300.00,k
34987,8627783400.00,i
34988,8627794500.00,p
34989,8627805600.00,p
34990,8627816700.00,e
34991,8627827700.00,d
34992,8627838900.00,.
34993,8627849900.00,[0D]
34994,8627861000.00,[0A]
34995,8632482600.00,[
34996,8632493700.00,[20]
34997,8632504800.00,[20]
34998,8632515900.00,[20]
34999,8632527000.00,[20]
35000,8632538100.00,3
35001,8632549200.00,.
35002,8632560300.00,1
35003,8632571500.00,3
35004,8632582600.00,4
35005,8632593600.00,8
35006,8632604800.00,8
35007,8632615900.00,7
35008,8632627000.00,]
35009,8632638100.00,[20]
35010,8632649200.00,s
35011,8632660400.00,y
35012,8632671400.00,s
35013,8632682500.00,t
35014,8632693700.00,e
35015,8632704800.00,m
35016,8632715800.00,d
35017,8632727000.00,[
35018,8632738100.00,1
35019,8632749200.00,]
35020,8632760200.00,:
35021,8632771400.00,[20]
35022,8632782400.00,S
35023,8632793500.00,t
35024,8632804700.00,a
35025,8632815800.00,r
35026,8632826900.00,t
35027,8632838000.00,i
35028,8632849100.00,n
35029,8632860200.00,g
35030,8632871300.00,[20]
35031,8632882400.00,L
35032,8632893500.00,o
35033,8632904600.00,a
35034,8632915700.00,d
35035,8632926700.00,[20]
35036,8632937800.00,K
35037,8632949000.00,e
35038,8632960100.00,r
35039,8632971200.00,n
35040,8632982300.00,e
35041,8632993300.00,l
35042,8633004400.00,[20]
35043,8633015600.00,M
35044,8633026700.00,o
35045,8633037700.00,d
35046,8633048900.00,u
35047,8633060000.00,l
35048,8633071100.00,e
35049,8633082200.00,s
35050,8633093300.00,.
35051,8633104300.00,.
35052,8633115400.00,.
35053,8633126500.00,[0D]
35054,8633137600.00,[0A]
35055,8633301700.00,[20]
35056,8633312600.00,[20]
35057,8633323600.00,[20]
35058,8633334500.00,[20]
35059,8633345400.00,[20]
35060,8633356300.00,[20]
35061,8633367200.00,[20]
35062,8633378200.00,[20]
35063,8633389100.00,[20]
35064,8633421200.00,S
35065,8633432100.00,t
35066,8633443000.00,a
35067,8633454000.00,r
35068,8633464900.00,t
35069,8633475800.00,i
35070,8633486700.00,n
35071,8633497600.00,g
35072,8633508600.00,[20]
35073,8633519500.00,[1B]
35074,8633530400.00,[
35075,8633541300.00,0
35076,8633552200.00,;
35077,8633563100.00,1
35078,8633574100.00,;
35079,8633585000.00,3
35080,8633595900.00,9
35081,8633606800.00,m
35082,8633617700.00,L
35083,8633628600.00,o
35084,8633639600.00,a
35085,8633650500.00,d
35086,8633661400.00,[20]
35087,8633672300.00,K
35088,8633683200.00,e
35089,8633694200.00,r
35090,8633705100.00,n
35091,8633716000.00,e
35092,8633726900.00,l
35093,8633737800.00,[20]
35094,8633748700.00,M
35095,8633759700.00,o
35096,8633770600.00,d
35097,8633781500.00,u
35098,8633792400.00,l
35099,8633803300.00,e
35100,8633814300.00,s
35101,8633825200.00,[1B]
35102,8633836100.00,[
35103,8633847000.00,0
35104,8633857900.00,m
35105,8633868800.00,.
35106,8633879800.00,.
35107,8633890700.00,.
35108,8633901600.00,[0D]
35109,8633912500.00,[0A]
35110,8638569800.00,[
35111,8638580800.00,[20]
35112,8638591900.00,[20]
35113,8638603100.00,[20]
35114,8638614200.00,[20]
35115,8638625300.00,3
35116,8638636400.00,.
35117,8638647400.00,1
35118,8638658500.00,4
35119,8638669600.00,0
35120,8638680700.00,9
35121,8638691800.00,7
35122,8638702800.00,3
35123,8638713900.00,]
35124,8638724900.00,[20]
35125,8638736000.00,s
35126,8638747100.00,y
35127,8638758100.00,s
35128,8638769200.00,t
35129,8638780300.00,e
35130,8638791400.00,m
35131,8638802500.00,d
35132,8638813600.00,[
35133,8638824700.00,1
35134,8638835900.00,]
35135,8638846900.00,:
35136,8638858000.00,[20]
35137,8638869000.00,S
35138,8638880100.00,t
35139,8638891300.00,a
35140,8638902300.00,r
35141,8638913400.00,t
35142,8638924500.00,i
35143,8638935600.00,n
35144,8638946700.00,g
35145,8638957800.00,[20]
35146,8638969000.00,R
35147,8638980000.00,e
35148,8638991100.00,m
35149,8639002300.00,o
35150,8639013400.00,u
35151,8639024500.00,n
35152,8639035600.00,t
35153,8639046600.00,[20]
35154,8639057700.00,R
35155,8639068800.00,o
35156,8639079900.00,o
35157,8639091000.00,t
35158,8639102100.00,[20]
35159,8639113200.00,a
35160,8639124300.00,n
35161,8639135300.00,d
35162,8639146400.00,[20]
35163,8639157600.00,K
35164,8639168600.00,e
35165,8639179700.00,r
35166,8639190800.00,n
35167,8639201900.00,e
35168,8639213000.00,l
35169,8639224000.00,[20]
35170,8639235100.00,F
35171,8639246200.00,i
35172,8639257300.00,l
35173,8639268400.00,e
35174,8639279500.00,[20]
35175,8639290600.00,S
35176,8639301700.00,y
35177,8639312800.00,s
35178,8639323800.00,t
35179,8639334900.00,e
35180,8639346100.00,m
35181,8639357100.00,s
35182,8639368300.00,.
35183,8639379400.00,.
35184,8639390500.00,.
35185,8639401600.00,[0D]
35186,8639412700.00,[0A]
35187,8639609600.00,[20]
35188,8639620500.00,[20]
35189,8639631400.00,[20]
35190,8639642300.00,[20]
35191,8639653300.00,[20]
35192,8639664200.00,[20]
35193,8639675100.00,[20]
35194,8639686000.00,[20]
35195,8639696900.00,[20]
35196,8639728100.00,S
35197,8639739000.00,t
35198,8639750000.00,a
35199,8639760900.00,r
35200,8639771800.00,t
35201,8639782700.00,i
35202,8639793600.00,n
35203,8639804600.00,g
35204,8639815500.00,[20]
35205,8639826400.00,[1B]
35206,8639837300.00,[
35207,8639848200.00,0
35208,8639859100.00,;
35209,8639870100.00,1
35210,8639881000.00,;
35211,8639891900.00,3
35212,8639902800.00,9
35213,8639913700.00,m
35214,8639924600.00,R
35215,8639935600.00,e
35216,8639946500.00,m
35217,8639957400.00,o
35218,8639968300.00,u
35219,8639979200.00,n
35220,8639990200.00,t
35221,8640001100.00,[20]
35222,8640012000.00,R
35223,8640022900.00,o
35224,8640033800.00,o
35225,8640044700.00,t
35226,8640055700.00,[20]
35227,8640066600.00,a
35228,8640077500.00,n
35229,8640088400.00,d
35230,8640099300.00,[20]
35231,8640110200.00,K
35232,8640121200.00,e
35233,8640132100.00,r
35234,8640143000.00,n
35235,8640153900.00,e
35236,8640164800.00,l
35237,8640175800.00,[20]
35238,8640186700.00,F
35239,8640197600.00,i
35240,8640208500.00,l
35241,8640219400.00,e
35242,8640230300.00,[20]
35243,8640241300.00,S
35244,8640252200.00,y
35245,8640263100.00,s
35246,8640274000.00,t
35247,8640284900.00,e
35248,8640295800.00,m
35249,8640306800.00,s
35250,8640317700.00,[1B]
35251,8640328600.00,[
35252,8640339500.00,0
35253,8640350400.00,m
35254,8640361400.00,.
35255,8640372300.00,.
35256,8640383200.00,.
35257,8640394100.00,[0D]
35258,8640405000.00,[0A]
35259,8644929700.00,[
35260,8644940800.00,[20]
35261,8644951800.00,[20]
35262,8644962900.00,[20]
35263,8644974000.00,[20]
35264,8644985100.00,3
35265,8644996200.00,.
35266,8645007300.00,1
35267,8645018300.00,4
35268,8645029500.00,7
35269,8645040600.00,3
35270,8645051600.00,3
35271,8645062700.00,4
35272,8645073800.00,]
35273,8645084900.00,[20]
35274,8645096000.00,s
35275,8645107100.00,y
35276,8645118200.00,s
35277,8645129300.00,t
35278,8645140500.00,e
35279,8645151500.00,m
35280,8645162600.00,d
35281,8645173800.00,[
35282,8645184800.00,1
35283,8645195900.00,]
35284,8645207000.00,:
35285,8645218100.00,[20]
35286,8645229200.00,S
35287,8645240200.00,t
35288,8645251300.00,a
35289,8645262500.00,r
35290,8645273500.00,t
35291,8645284600.00,i
35292,8645295800.00,n
35293,8645306800.00,g
35294,8645317900.00,[20]
35295,8645329000.00,u
35296,8645340100.00,d
35297,8645351200.00,e
35298,8645362300.00,v
35299,8645373500.00,[20]
35300,8645384500.00,C
35301,8645395600.00,o
35302,8645406700.00,l
35303,8645417800.00,d
35304,8645428900.00,p
35305,8645440000.00,l
35306,8645451000.00,u
35307,8645462200.00,g
35308,8645473300.00,[20]
35309,8645484300.00,a
35310,8645495500.00,l
35311,8645506600.00,l
35312,8645517600.00,[20]
35313,8645528700.00,D
35314,8645539800.00,e
35315,8645550900.00,v
35316,8645562000.00,i
35317,8645573000.00,c
35318,8645584100.00,e
35319,8645595200.00,s
35320,8645606300.00,.
35321,8645617300.00,.
35322,8645628400.00,.
35323,8645639500.00,[0D]
35324,8645650600.00,[0A]
